 2002.01780822     3.55     4.67     1.22     1.29  0.0216    -3.94     3.89  0.0693 -0.1696  ALBH_GPS  236.5125  48.3898
 2002.02054795     2.02     1.05     1.13     1.18 -0.0311    -3.73     3.61  0.0548 -0.1942  ALBH_GPS  236.5125  48.3898
 2002.02328767     2.03     1.69     0.98     1.02  0.0349    -7.74     2.89  0.0627 -0.1876  ALBH_GPS  236.5125  48.3898
 2002.02602740     6.61     3.73     1.18     1.27  0.0575    -2.71     3.76  0.0330 -0.1632  ALBH_GPS  236.5125  48.3898
 2002.02876712     2.77     2.98     1.09     1.17 -0.0153    -8.15     3.40  0.0503 -0.1961  ALBH_GPS  236.5125  48.3898
 2002.03150685     0.44     3.15     1.32     1.38  0.0401   -14.13     4.21  0.0271 -0.1635  ALBH_GPS  236.5125  48.3898
 2002.03424658     3.17     3.05     1.01     1.12 -0.0071    -7.01     3.24  0.0380 -0.1941  ALBH_GPS  236.5125  48.3898
 2002.03698630     1.99     3.49     1.04     1.15  0.0509    -9.39     3.26  0.0617 -0.1816  ALBH_GPS  236.5125  48.3898
 2002.03972603     3.37     2.54     1.02     1.05  0.0158    -5.44     2.97  0.0906 -0.2014  ALBH_GPS  236.5125  48.3898
 2002.04246575     4.41     2.33     1.01     1.09 -0.0057    -2.29     3.25  0.0344 -0.1658  ALBH_GPS  236.5125  48.3898
 2002.04520548     3.33     1.99     0.92     1.01  0.0461    -6.90     2.84  0.0595 -0.1743  ALBH_GPS  236.5125  48.3898
 2002.04794521     4.09     1.30     0.91     1.02 -0.0173     1.70     2.97  0.0445 -0.1526  ALBH_GPS  236.5125  48.3898
 2002.05068493     3.23     3.23     1.00     1.06 -0.0437    -1.48     3.08  0.0675 -0.1956  ALBH_GPS  236.5125  48.3898
 2002.05342466     1.95     3.57     1.07     1.10 -0.0110    -1.71     3.26  0.0319 -0.1867  ALBH_GPS  236.5125  48.3898
 2002.05616438    -0.55     2.87     1.05     1.13 -0.0001    -4.12     3.30  0.0382 -0.1775  ALBH_GPS  236.5125  48.3898
 2002.05890411     1.92     0.61     0.91     1.02  0.0231    -1.78     3.01  0.0598 -0.1672  ALBH_GPS  236.5125  48.3898
